"","State","County","Hispanic","White","Black","Asian","Native","Pacific","Income","TotalPop","Men","Women","Citizen","hospital_count","population_hospital_ratio"
"1518","Nebraska","morrill",14.6,83,0.8,0.3,0.3,0,45910,4874,2491,2383,3553,1,4874
"1519","Nebraska","nance",2.5,97.3,0.1,0.1,0,0.1,42500,3639,1806,1833,2806,1,3639
"1520","Nebraska","nemaha",2.3,94.65,1,0.5,0.6,0,49532,7168,3481,3687,5664,3,2389.33333333333
"1521","Nebraska","nuckolls",2.3,95.9,0,0.75,0,0,40517.5,4391,2175,2216,3460,1,4391
"1522","Nebraska","otoe",1.6,96.4,0,0,0,0,54904,15842,7841,8001,11682,2,7921
"1523","Nebraska","pawnee",1.8,97.3,0,0,0.1,0,41161,2726,1382,1344,2132,3,908.666666666667
"1524","Nebraska","perkins",3.7,95.6,0.1,0,0,0,55893,2924,1444,1480,2204,1,2924
"1525","Nebraska","phelps",5.1,93.9,0.2,0.2,0,0,49152,9216,4599,4617,6807,2,4608
"1526","Nebraska","pierce",1.55,97.15,0.15,0.25,0.15,0.05,54672.5,7184,3632,3552,5367,10,718.4
"1527","Nebraska","platte",18,79.7,0.2,0.6,0,0,57123,32642,16580,16062,22353,3,10880.6666666667
"1528","Nebraska","polk",3.15,94.75,0.2,0.4,0.2,0,57085.5,5271,2632,2639,3935,22,239.590909090909
"1529","Nebraska","red willow",1.8,95.1,1.2,0,0.3,0,48787,10946,5480,5466,8281,1,10946
"1530","Nebraska","richardson",1.2,92.5,0,0.1,1.9,0,41955,8201,4081,4120,6453,1,8201
"1531","Nebraska","rock",0.5,95.4,0.7,0.2,0,0,48456,1401,679,722,1166,6,233.5
"1532","Nebraska","saline",6.2,91.85,0.55,0.45,0,0,54391,14360,7438,6922,9787,9,1595.55555555556
"1533","Nebraska","sarpy",6.1,85.3,3,1.6,0.1,0,70556,169192,84574,84618,117113,2,84596
"1534","Nebraska","saunders",2.2,95.1,0.3,0.3,0.2,0,60688,20913,10568,10345,15515,1,20913
"1535","Nebraska","scotts bluff",18.3,77.8,0.4,0.6,0.4,0,47885,36684,17699,18985,26651,1,36684
"1536","Nebraska","seward",2.55,95.45,0.3,0.25,0.05,0,59817.5,16998,8690,8308,12872,2,8499
"1537","Nebraska","sheridan",4.25,81.85,0.45,0.6,10.15,0,42483.5,5294,2608,2686,4061,4,1323.5
"1538","Nebraska","sherman",1.7,96.6,1.2,0.2,0.3,0,46366,3107,1534,1573,2428,1,3107
"1539","Nebraska","sioux",3.8,91.9,0,0.2,0,0,41215,1249,651,598,1006,5,249.8
"1540","Nebraska","stanton",3.45,94.65,0.4,0.25,0.05,0,52122.5,6081,3037,3044,4406,1,6081
"1541","Nebraska","thayer",1.1,96.15,0.05,0,0.2,0,45812,5182,2553,2629,4091,1,5182
"1542","Nebraska","thomas",0.6,95.4,0,2.4,0.4,0,51000,675,356,319,521,2,337.5
"1543","Nebraska","thurston",4.05,36.45,0.1,0.7,57.35,0.1,41898,6946,3430,3516,4414,3,2315.33333333333
"1544","Nebraska","valley",1.7,96.65,0.05,0,0.45,0,46656.5,4254,2129,2125,3274,4,1063.5
"1545","Nebraska","washington",1.7,96.4,0.5,0.1,0.2,0,69760,20257,9976,10281,15291,44,460.386363636364
"1546","Nebraska","wayne",4.7,91.5,2.9,0.05,0.3,0,55694,9425,4839,4586,7384,28,336.607142857143
"1547","Nebraska","webster",4.4,92.2,0.05,1.3,0,0,40294.5,3697,1793,1904,2851,6,616.166666666667
"1548","Nebraska","wheeler",0,99.8,0,0.2,0,0,46394,847,432,415,686,2,423.5
"1549","Nebraska","york",4.6,92.05,0.95,0.15,0.4,0,53561.5,13825,6832,6993,10540,10,1382.5
"1550","Nevada","carson city",17,76.2,0.3,2.1,1.6,0,50929,54482,27959,26523,39670,2,27241
"1551","Nevada","churchill",11.5,73.5,0.8,1.8,2.1,0,42091,24252,12368,11884,17651,1,24252
"1552","Nevada","clark",23.6,47.4,7.9,6.6,0,0,52268,2035572,1019927,1015645,1321113,29,70192.1379310345
"1553","Nevada","douglas",9.3,83.95,0.35,1.25,0.5,0,58483.5,47259,23755,23504,36671,21,2250.42857142857
"1554","Nevada","elko",20.6,69.3,0.9,0.85,1.75,0,66889,51562,26951,24611,34099,1,51562
"1555","Nevada","humboldt",22.7,67.55,0.1,0.1,1.55,0,59964.5,17067,8971,8096,11315,6,2844.5
"1556","Nevada","lander",27.1,65.2,0.1,0.8,3.7,0.2,78190,5946,3231,2715,3929,1,5946
"1557","Nevada","lincoln",7.25,84.3,2.8,0.05,3.7,0,44858,5194,2854,2340,3877,26,199.769230769231
"1558","Nevada","lyon",15.8,78.8,0.6,0.65,1.25,0,47698.5,51657,26001,25656,37544,5,10331.4
"1559","Nevada","mineral",11.95,55.5,0.95,3.4,25.2,0.05,41769.5,4566,2433,2133,3626,3,1522
"1560","Nevada","nye",13.6,79.4,1.2,0.3,0.5,0,40890,42625,21179,21446,33122,1,42625
"1561","Nevada","pershing",23.1,66.8,4.7,0.2,3.4,0.6,45230,6722,4455,2267,5088,1,6722
"1562","Nevada","washoe",17.6,68.6,1.7,4.5,0.6,0.1,55639.5,435019,218795,216224,302995,4,108754.75
"1563","Nevada","white pine",16.4,77,0,0.8,4.8,0.1,53355,9974,5657,4317,7560,1,9974
"1564","New Hampshire","belknap",1.3,94.5,0,0.9,0,0,66516,60399,29573,30826,47810,1,60399
"1565","New Hampshire","carroll",0.6,97.2,0.1,0.2,0,0,53421,47513,23712,23801,38727,13,3654.84615384615
"1566","New Hampshire","cheshire",1.65,94.95,0.35,0.6,0.05,0,58204,76430,37155,39275,61024,1,76430
"1567","New Hampshire","coos",1.4,96.3,0.4,0,0.5,0,44688,31870,16226,15644,25761,6,5311.66666666667
"1568","New Hampshire","grafton",1.3,95.3,0.2,0.9,0.2,0,52198,89341,44024,45317,71143,5,17868.2
"1569","New Hampshire","hillsborough",3.5,89.7,1.1,1.8,0,0,71066,403972,200201,203771,298726,15,26931.4666666667
"1570","New Hampshire","merrimack",1.5,94.75,0.55,0.65,0,0,68067.5,147262,72470,74792,114442,3,49087.3333333333
"1571","New Hampshire","rockingham",1.95,94.6,0.4,1.25,0,0,83047,299006,147837,151169,230759,4,74751.5
"1572","New Hampshire","strafford",1.9,92.1,0.5,2.5,0,0,58947,125273,61104,64169,97498,2,62636.5
"1573","New Hampshire","sullivan",1.45,96.1,0.3,0.55,0,0,56555.5,43135,21182,21953,34240,8,5391.875
"1574","New Jersey","atlantic",14.7,67.5,6.4,4.2,0,0,54583,275376,133217,142159,194938,2,137688
"1575","New Jersey","bergen",14.1,62.3,2,11.3,0,0,88966,926330,448049,478281,623917,6,154388.333333333
"1576","New Jersey","burlington",6.8,72.9,10,3,0,0,75193.5,450556,221673,228883,336610,4,112639
"1577","New Jersey","camden",7.8,70.1,9.6,2.3,0,0,63868,511998,247370,264628,368801,6,85333
"1578","New Jersey","cape may",4.55,91.25,1.4,0.4,0,0,64601.5,95805,46617,49188,76043,1,95805
"1579","New Jersey","cumberland",20.05,44.3,14.55,0.6,0.2,0,49455,157035,80938,76097,109557,11,14275.9090909091
"1580","New Jersey","essex",12.2,9.25,39.7,1.95,0,0,44283.5,791609,380222,411387,506169,15,52773.9333333333
"1581","New Jersey","gloucester",4.9,83.2,7.6,1.9,0,0,72963,290298,141053,149245,217039,2,145149
"1582","New Jersey","hudson",31.4,25.3,3.9,8.9,0,0,54342,662619,329204,333415,389269,6,110436.5
"1583","New Jersey","hunterdon",4.85,89.05,0.9,2.8,0,0,102679.5,126250,62901,63349,94644,1,126250
"1584","New Jersey","mercer",10.4,51.1,12.1,3.7,0,0,72160.5,370212,181158,189054,249153,14,26443.7142857143
"1585","New Jersey","middlesex",11.9,48.8,6.4,17.3,0,0,82485,830300,408374,421926,531475,18,46127.7777777778
"1586","New Jersey","monmouth",7.7,81.9,2.7,2.7,0,0,86101,629185,306200,322985,453926,5,125837
"1587","New Jersey","morris",8.15,78.7,1.95,6.25,0,0,103604.5,498192,244074,254118,349407,4,124548
"1588","New Jersey","ocean",5.7,88.85,1.1,0.95,0,0,67997,583450,280258,303192,426551,4,145862.5
"1589","New Jersey","passaic",38.8,41.05,5.1,3.8,0,0,56528,507574,247026,260548,324670,2,253787
"1590","New Jersey","salem",4.05,83.25,7.75,0.6,0,0,64949.5,65120,31653,33467,48689,3,21706.6666666667
"1591","New Jersey","somerset",9.85,68.65,3.75,11.25,0,0,104499,330604,161252,169352,221261,7,47229.1428571429
"1592","New Jersey","sussex",6.3,87.6,1.2,1.6,0,0,83835,145930,72391,73539,110503,4,36482.5
"1593","New Jersey","union",24.5,37.45,14.95,3,0,0,64131.5,548744,267263,281481,341636,19,28881.2631578947
"1594","New Jersey","warren",5.4,89.5,3,2,0,0,72311,107226,52134,55092,79635,12,8935.5
"1595","New Mexico","bernalillo",40.8,45.5,1.9,1.4,2.4,0,47078,673943,330578,343365,476567,5,134788.6
"1596","New Mexico","chaves",56.1,39,1.15,0.05,0.55,0,43873.5,65811,32746,33065,43311,2,32905.5
"1597","New Mexico","cibola",45.9,15.6,0.9,0.7,22.3,0,33229,27382,13817,13565,19778,2,13691
"1598","New Mexico","colfax",55.2,41,0.3,0.7,1,0,32746,12997,6510,6487,10192,2,6498.5
"1599","New Mexico","curry",40.05,46.65,5.25,0.55,0.5,0,38845,50497,26088,24409,34107,2,25248.5
"1600","New Mexico","eddy",42.4,54.7,1.05,0.05,0.95,0,54459.5,55641,28251,27390,39356,2,27820.5
"1601","New Mexico","grant",48.35,49,0.1,0,0.5,0,38619.5,29119,14383,14736,22384,16,1819.9375
"1602","New Mexico","guadalupe",77.3,17.8,1.6,0,2.3,0,30772,4526,2620,1906,3559,2,2263
"1603","New Mexico","hidalgo",52.2,46.4,0.2,0,0.45,0,34133,4643,2313,2330,3333,6,773.833333333333
"1604","New Mexico","lea",51.95,43.7,1.45,0,0.55,0,54569.5,68149,35007,33142,40577,2,34074.5
"1605","New Mexico","lincoln",36.5,59.8,0.4,0,0.1,0,38627,19931,9898,10033,15477,26,766.576923076923
"1606","New Mexico","los alamos",16.5,74.35,0.5,7.85,0.85,0,98470.5,17939,9179,8760,12955,1,17939
"1607","New Mexico","luna",61.9,34.15,1,0.15,0.25,0,27380,24789,12353,12436,15158,1,24789
"1608","New Mexico","mckinley",4.6,5.5,0.2,0.3,84.5,0,25362,73998,35681,38317,50449,4,18499.5
"1609","New Mexico","otero",26.75,60.6,2.35,0.6,1.45,0,40112,65318,33379,31939,44145,3,21772.6666666667
"1610","New Mexico","quay",45.1,48.2,1.4,0,0.1,0,32083,8698,4216,4482,6727,1,8698
"1611","New Mexico","rio arriba",78.6,13.6,0.3,0.3,2.4,0,36458,39949,19625,20324,28700,1,39949
"1612","New Mexico","roosevelt",32.9,62,1.8,0.3,1.3,0,39433,19908,10076,9832,13541,4,4977
"1613","New Mexico","san juan",19.8,45.1,0,0.3,21.1,0,48217,125133,62024,63109,87701,20,6256.65
"1614","New Mexico","san miguel",80.5,17.7,0.5,1.1,0.6,0,26385,28668,14230,14438,22052,1,28668
"1615","New Mexico","sandoval",38,46.3,1.1,0.7,2.9,0,50651,136638,67141,69497,99722,1,136638
"1616","New Mexico","santa fe",48.45,43.6,0.35,0.8,1.35,0,52383.5,147108,71649,75459,105482,2,73554
"1617","New Mexico","sierra",28.15,67.2,0,0,0.2,0,30548,11615,5822,5793,9475,1,11615
"1618","New Mexico","socorro",45.55,38.4,0.2,0.15,7.6,0,34841.5,17494,9115,8379,12786,1,17494
"1619","New Mexico","taos",54.35,38,0.45,0.05,1.95,0,35939.5,32943,16073,16870,25455,1,32943
"1620","New Mexico","union",40.8,54.1,2.7,0.2,1.2,0,36070,4339,2422,1917,3316,19,228.368421052632
"1621","New York","albany",4.3,81,5.1,4.6,0,0,63399.5,307463,148776,158687,238187,4,76865.75
"1622","New York","allegany",1.1,96.2,0.3,0.7,0.3,0,43589.5,48070,24313,23757,37527,3,16023.3333333333
"1623","New York","bronx",58.85,2.9,24.05,1.85,0,0,33365,1428357,672447,755910,820317,6,238059.5
"1624","New York","broome",2.9,86.4,2.7,1.9,0,0,46212,198093,97363,100730,154136,2,99046.5
"1625","New York","cattaraugus",1.5,94.8,0.75,0.5,0.45,0,44361.5,78962,39089,39873,60226,1,78962
"1626","New York","cayuga",1.9,94.1,1,0.3,0.2,0,54488,79173,40576,38597,61985,1,79173
"1627","New York","chautauqua",4.6,92.1,1.3,0.3,0,0,46354,132646,65776,66870,103468,5,26529.2
"1628","New York","chemung",2.6,88.2,3.2,0.7,0,0,44122,88267,43776,44491,67920,2,44133.5
"1629","New York","chenango",1.6,95.6,0.65,0.25,0.15,0,46674,49549,24678,24871,38543,1,49549
"1630","New York","clinton",1.6,93.4,1.9,1.3,0.2,0,52953.5,81685,42107,39578,64691,11,7425.90909090909
"1631","New York","columbia",4.3,91.6,1.7,0.7,0,0,62639,62195,31244,30951,48772,9,6910.55555555556
"1632","New York","cortland",2.2,92.4,0.65,0.6,0,0,50326,49043,23921,25122,38907,1,49043
"1633","New York","delaware",2.4,94.3,0.95,0.5,0.1,0,46223,46901,23515,23386,37601,13,3607.76923076923
"1634","New York","dutchess",9.2,79.1,4.5,2.5,0,0,74716,296928,147663,149265,221700,2,148464
"1635","New York","erie",2.7,86.75,2.85,0.8,0,0,50485.5,921584,445761,475823,702758,11,83780.3636363636
"1636","New York","essex",1,95.7,0.6,0.4,0.2,0,52936,38912,20283,18629,31129,15,2594.13333333333
"1637","New York","franklin",1.15,94.4,1.2,0.25,0.4,0,47709.5,51280,28253,23027,40021,34,1508.23529411765
"1638","New York","fulton",2.5,94.6,1,0.3,0,0,45823,54606,27217,27389,42654,14,3900.42857142857
"1639","New York","genesee",1.7,92.3,1.8,0.6,0.4,0,47422,59458,29617,29841,46335,4,14864.5
"1640","New York","greene",3.1,93.2,0.9,0.4,0,0,49381.5,48312,24996,23316,38691,14,3450.85714285714
"1641","New York","hamilton",1.55,94.65,0.5,0.1,0,0,47765.5,4760,2406,2354,3967,24,198.333333333333
"1642","New York","herkimer",1.7,96.2,0.6,0.2,0.1,0,45625,64034,31598,32436,49845,1,64034
"1643","New York","jefferson",4.9,86.1,2.9,1,0.2,0,51213.5,118947,61875,57072,87173,47,2530.78723404255
"1644","New York","kings",12.5,31.7,9.7,5.1,0,0,48398.5,2595259,1229001,1366258,1601527,13,199635.307692308
"1645","New York","lewis",1.2,97.1,0.6,0.4,0.2,0,48313,27124,13715,13409,20488,4,6781
"1646","New York","livingston",1.9,92.4,0.5,0.5,0,0,51429,64801,32469,32332,51617,6,10800.1666666667
"1647","New York","madison",1.45,95.6,1.25,0.35,0.15,0,55199.5,72427,35647,36780,56763,27,2682.48148148148
"1648","New York","monroe",5.5,80.1,8.4,1.9,0,0,49472,749356,362021,387335,562569,22,34061.6363636364
"1649","New York","montgomery",9.05,87.3,1.45,0.5,0,0,46602,49779,24504,25275,37802,43,1157.6511627907
"1650","New York","nassau",10.7,74.7,1.6,5,0,0,103041,1354612,656738,697874,947249,10,135461.2
"1651","New York","new york",12.9,56,4.7,8.7,0,0,81250,1629507,769434,860073,1156936,12,135792.25
"1652","New York","niagara",2.2,90.15,2.55,0.5,0.3,0,49235.5,214150,104173,109977,166658,3,71383.3333333333
"1653","New York","oneida",3,91.2,2.2,1.1,0,0,50519.5,233558,116334,117224,176368,6,38926.3333333333
"1654","New York","onondaga",3.7,85.95,4.15,1.55,0.2,0,56230,468304,226176,242128,349887,3,156101.333333333
"1655","New York","ontario",2.3,93.8,1.1,0.4,0,0,56354,109192,53574,55618,84413,3,36397.3333333333
"1656","New York","orange",15.4,71.5,6.8,1.7,0,0,75504,375384,187873,187511,259720,38,9878.52631578947
"1657","New York","orleans",3.7,89,3.45,0.45,0.55,0,47206,42204,21001,21203,32780,8,5275.5
"1658","New York","oswego",1.7,96,0.4,0.3,0,0,49700,121183,60691,60492,93589,1,121183
"1659","New York","otsego",2.2,93.5,0.6,1.4,0,0,50529,61399,29873,31526,50079,3,20466.3333333333
"1660","New York","putnam",11.1,84.5,1.8,1.4,0,0,99224,99488,49597,49891,73157,6,16581.3333333333
"1661","New York","queens",20.25,18.45,3.8,18.85,0,0,60629,2301139,1115459,1185680,1367889,7,328734.142857143
"1662","New York","rensselaer",2.8,92.3,1.9,0.9,0,0,63435.5,159900,78944,80956,124064,3,53300
"1663","New York","richmond",14.1,69.35,3.65,6.2,0,0,75167,472481,228703,243778,333158,7,67497.2857142857
"1664","New York","rockland",10.8,72.2,6,5,0,0,92222,320688,157250,163438,204874,3,106896
"1665","New York","saratoga",2.4,92.9,1.1,0.85,0,0,72174,223774,110362,113412,170963,1,223774
"1666","New York","schenectady",4.8,82.9,3.9,2.7,0,0,56800,154796,75210,79586,115771,2,77398
"1667","New York","schoharie",2.5,94.65,0.8,0.5,0,0,51078,31913,15946,15967,25615,1,31913
"1668","New York","schuyler",1.8,95.1,0.8,0.7,0.1,0,46157,18410,9262,9148,14630,2,9205
"1669","New York","seneca",2.1,94.1,0.55,0.75,0,0,50144,35144,18527,16617,27743,2,17572
"1670","New York","steuben",1.15,96.1,0.95,0.35,0,0,46561,98665,48887,49778,75367,4,24666.25
"1671","New York","suffolk",10.9,80.5,2.1,2.4,0,0,90613.5,1501373,739210,762163,1056903,24,62557.2083333333
"1672","New York","sullivan",10.15,83.25,3.4,1.25,0,0,50837,76330,38992,37338,56500,8,9541.25
"1673","New York","tioga",1.45,95.85,0.4,0.4,0,0,53613,50199,24794,25405,38767,1,50199
"1674","New York","tompkins",5,78.4,2.5,3.2,0.3,0,52827,103855,51125,52730,79098,1,103855
"1675","New York","ulster",6.9,84.3,3.2,1.3,0,0,59406,181300,90169,91131,141082,3,60433.3333333333
"1676","New York","warren",1.8,95.5,0.6,0.3,0,0,53265,65180,31977,33203,51708,12,5431.66666666667
"1677","New York","washington",1.8,96,0.4,0.3,0,0,52313,62700,32471,30229,49629,44,1425
"1678","New York","wayne",3.15,92,2.5,0.4,0,0,48865,92416,45726,46690,70952,28,3300.57142857143
"1679","New York","westchester",16.95,61.55,7.1,4.65,0,0,82863,967315,466996,500319,630131,11,87937.7272727273
"1680","New York","wyoming",1.9,96,0.8,0.2,0,0,51555,41446,22442,19004,32809,2,20723
"1681","New York","yates",0.9,95.7,0.5,0.2,0,0,51250,25187,12271,12916,19076,1,25187
"1682","North Carolina","alamance",9.05,69.15,11.7,0.6,0,0,45638,155258,74019,81239,111289,1,155258
"1683","North Carolina","alleghany",8.3,90.9,0.4,0,0,0,40507,10911,5416,5495,8381,2,5455.5
"1684","North Carolina","anson",2.7,48.05,47.1,0.55,0,0,31781,26135,13693,12442,20083,1,26135
"1685","North Carolina","ashe",2.65,95.25,0.5,0.3,0.25,0,32782,27114,13389,13725,21194,1,27114
"1686","North Carolina","avery",3.9,90.6,1.6,0.5,0.2,0,37583,17695,9673,8022,14294,1,17695
"1687","North Carolina","beaufort",4.8,67.1,23.7,0,0,0,44426,47561,22645,24916,36336,3,15853.6666666667
"1688","North Carolina","bertie",0.5,32.95,63.6,0.1,0.4,0,30022,20518,10429,10089,16386,1,20518
"1689","North Carolina","bladen",5.35,52.1,31.55,0,1.2,0,30400.5,34720,16491,18229,25723,1,34720
"1690","North Carolina","brunswick",3.9,86.75,6.85,0.2,0,0,46849.5,115926,56359,59567,92923,2,57963
"1691","North Carolina","buncombe",4.9,86.5,3.05,0.5,0.15,0,45285.5,247336,118950,128386,190918,1,247336
"1692","North Carolina","burke",2.45,86.3,4.5,2.35,0.2,0,38053,89548,44499,45049,68606,2,44774
"1693","North Carolina","cabarrus",7.9,72.9,14.3,0.7,0,0,53333,188375,91929,96446,129648,1,188375
"1694","North Carolina","caldwell",4.6,91.2,2.3,0.3,0.2,0,36353,81758,40178,41580,62495,5,16351.6
"1695","North Carolina","camden",2.55,80.45,13.7,2.2,0.65,0,60718,10161,5114,5047,7556,6,1693.5
"1696","North Carolina","carteret",2.2,90.4,2.3,0.35,0.1,0,48459.5,68228,33481,34747,54150,1,68228
"1697","North Carolina","catawba",7.1,78.4,7.1,2.9,0.1,0,45759,154610,75784,78826,112497,2,77305
"1698","North Carolina","chatham",7,80.5,9.8,0.3,0,0,57122,67431,33001,34430,49386,4,16857.75
"1699","North Carolina","cherokee",1.6,92.2,0.2,0.3,1.8,0,34722,27092,13267,13825,21951,11,2462.90909090909
"1700","North Carolina","chowan",2.3,63.5,31.5,0,1.2,0,44253,14656,7039,7617,11326,1,14656
"1701","North Carolina","clay",2.7,96.3,0.45,0.15,0,0,37299,10656,5081,5575,8516,16,666
"1702","North Carolina","cleveland",2.3,76.6,18.05,0.1,0,0,39371,97178,46587,50591,73998,5,19435.6
"1703","North Carolina","columbus",3.6,61.6,25,0,1.5,0,35183,57230,28199,29031,43219,1,57230
"1704","North Carolina","craven",3.9,67.4,19,0.5,0,0,49507,104450,52755,51695,78247,1,104450
"1705","North Carolina","cumberland",10.5,46.8,32.1,2.2,0.9,0,41416.5,324603,158270,166333,232302,11,29509.3636363636
"1706","North Carolina","dare",5.5,91.2,0.5,0.2,0,0,53349,34863,17146,17717,26756,1,34863
"1707","North Carolina","davidson",5.95,88.45,3.5,0.2,0.2,0,47371.5,163867,80308,83559,121119,11,14897
"1708","North Carolina","davie",8.8,83.1,4.1,0,0,0,42210,41447,20192,21255,31093,1,41447
"1709","North Carolina","duplin",15.2,53.1,28.2,0,0,0,35757,59453,29280,30173,38730,1,59453
"1710","North Carolina","durham",9.5,41.2,32.8,3.2,0,0,50504.5,288817,138537,150280,198720,3,96272.3333333333
"1711","North Carolina","edgecombe",1.6,39.85,57.8,0,0,0,32863.5,55280,25693,29587,41259,1,55280
"1712","North Carolina","forsyth",7.8,66,18.8,0.9,0,0,46131,361684,171662,190022,254949,4,90421
"1713","North Carolina","franklin",6.35,61.95,23.35,0,0,0,39777.5,62296,30917,31379,45872,34,1832.23529411765
"1714","North Carolina","gaston",4.2,81.1,10.2,0.2,0.2,0,41917,209807,101627,108180,154407,1,209807
"1715","North Carolina","graham",0.2,96.8,0.3,0,3.2,0,40236,8700,4253,4447,6792,2,4350
"1716","North Carolina","granville",5.3,56.9,32.5,0,0.2,0,46987,58109,29595,28514,43931,1,58109
"1717","North Carolina","greene",14.05,46.65,33.75,0.05,0.15,0,34151,21328,11499,9829,15330,14,1523.42857142857
"1718","North Carolina","guilford",5.45,57.55,28.2,3.05,0.05,0,44837,506763,240753,266010,361928,2,253381.5
"1719","North Carolina","halifax",2.45,39.75,49.75,0.6,0.1,0,31208.5,53407,25620,27787,41189,3,17802.3333333333
"1720","North Carolina","harnett",10.8,64.4,19.4,0.6,0.8,0,44149,124320,61281,63039,85886,1,124320
"1721","North Carolina","haywood",2.9,94.2,0.6,0,0.3,0,44673,59170,28638,30532,47547,1,59170
"1722","North Carolina","henderson",6.85,87.2,2.1,0.4,0,0,48309.5,109719,53143,56576,82824,5,21943.8
"1723","North Carolina","hertford",2.9,33,60.8,0.8,1.1,0,34271,24368,12032,12336,18899,1,24368
"1724","North Carolina","hoke",13.5,40.2,32.85,1.1,5.65,0,37059.5,51075,25202,25873,34427,1,51075
"1725","North Carolina","iredell",5.75,82.85,7.4,0.8,0,0,50270,165066,81281,83785,119005,3,55022
"1726","North Carolina","jackson",5.3,89.7,1,0.3,0.7,0,40583,40812,20055,20757,32661,32,1275.375
"1727","North Carolina","johnston",13.9,69.2,14.1,0.4,0,0,44767,178396,87648,90748,121169,2,89198
"1728","North Carolina","jones",3.2,56.4,34.3,0,0,0,34531,10166,4966,5200,7928,5,2033.2
"1729","North Carolina","lee",12.6,63.9,14.6,1,0.4,0,45231,59418,29090,30328,39449,10,5941.8
"1730","North Carolina","lenoir",5.7,47.6,44.8,0,0.1,0,33908,58782,27973,30809,43226,1,58782
"1731","North Carolina","lincoln",4.75,89.4,2.2,0,0,0,49879,79578,39434,40144,59434,26,3060.69230769231
"1732","North Carolina","macon",5.1,91.9,1,0.2,0.2,0,40246,33919,16455,17464,26474,7,4845.57142857143
"1733","North Carolina","madison",2.25,94.7,0.6,0.25,0,0,40412.5,21027,10461,10566,16816,27,778.777777777778
"1734","North Carolina","martin",2.6,41.8,54,0,0,0,35226,23729,11186,12543,18493,4,5932.25
"1735","North Carolina","mcdowell",5.35,87.05,3.05,0.45,0.3,0,37350.5,44961,22696,22265,34550,2,22480.5
"1736","North Carolina","mecklenburg",7.9,45.7,29.2,3.5,0,0,57200.5,990288,476765,513523,661369,8,123786
"1737","North Carolina","mitchell",3.25,95.2,0.2,0.3,0.3,0,37874,15330,7512,7818,12236,5,3066
"1738","North Carolina","montgomery",5.9,59.4,21.95,0.8,0.35,0,30971,27601,13393,14208,19630,43,641.883720930233
"1739","North Carolina","moore",3.95,79.65,7.95,0.45,0,0,50960,91743,44062,47681,69840,2,45871.5
"1740","North Carolina","nash",3.9,50.5,37.65,0.45,0.2,0,40621.5,94722,45521,49201,70471,1,94722
"1741","North Carolina","new hanover",3.3,80.9,10.7,0.7,0,0,51525,213091,102777,110314,164467,2,106545.5
"1742","North Carolina","northampton",0.6,37.8,58.8,0,0.3,0,29095,21011,10164,10847,16654,3,7003.66666666667
"1743","North Carolina","onslow",10.6,67.8,12.6,1.5,0.2,0,45949,183753,99526,84227,133665,1,183753
"1744","North Carolina","orange",6.75,71.5,9.9,6.05,0.35,0,59330,138644,66199,72445,100347,38,3648.52631578947
"1745","North Carolina","pasquotank",2.75,55.75,31.4,0.95,0,0,47129,40018,19623,20395,30411,1,40018
"1746","North Carolina","pender",5,72.4,21.9,0,0,0,41250,55166,27596,27570,41489,1,55166
"1747","North Carolina","person",5.4,69.9,22.1,0.4,0,0,42813,39262,19088,20174,29728,1,39262
"1748","North Carolina","pitt",4.15,58.6,33.7,0.95,0,0,41333.5,173798,82005,91793,130287,1,173798
"1749","North Carolina","polk",5.2,87.7,2.3,0,0,0,45343,20327,9808,10519,16452,22,923.954545454545
"1750","North Carolina","randolph",10.2,82.15,4.45,0.3,0.2,0,41557,142370,70316,72054,102099,10,14237
"1751","North Carolina","richmond",4.7,58.3,30.6,0,1.8,0,32762,46046,22459,23587,33751,7,6578
"1752","North Carolina","robeson",6.2,21,21.2,0.4,25.7,0,30000,134871,65273,69598,94475,1,134871
"1753","North Carolina","rockingham",3.9,76.3,16.9,0.2,0.2,0,38568,92300,44553,47747,70328,4,23075
"1754","North Carolina","rowan",6,74.1,12.35,0.65,0,0,43067.5,138361,68359,70002,102828,2,69180.5
"1755","North Carolina","rutherford",2.3,86.5,6,0.2,0,0,36500,66865,32462,34403,51529,4,16716.25
"1756","North Carolina","sampson",17.9,49.4,28.9,0.1,1.5,0,35755,63873,31398,32475,43360,1,63873
"1757","North Carolina","scotland",2.8,43.8,36.8,0.6,8.9,0,31196,35932,17774,18158,26965,2,17966
"1758","North Carolina","stanly",3,82.6,8,1,0.2,0,41967,60586,30324,30262,46008,1,60586
"1759","North Carolina","stokes",2.2,94.2,2.2,0,0.4,0,41147,46661,22837,23824,36451,1,46661
"1760","North Carolina","surry",7.75,89.7,3,0,0,0,36634,73170,35843,37327,54172,2,36585
"1761","North Carolina","swain",1.85,82.8,0.7,0.25,4.75,0,35975.5,14163,6808,7355,10766,2,7081.5
"1762","North Carolina","transylvania",2.7,94,1.6,0.2,0.1,0,43279,32928,15981,16947,26706,1,32928
"1763","North Carolina","union",7.8,78.8,9.2,1.6,0,0,63467,213422,105500,107922,141463,19,11232.7368421053
"1764","North Carolina","vance",4.4,41.45,50.85,0,0,0,36616,44829,20984,23845,32723,1,44829
"1765","North Carolina","wake",6.2,67.6,13.4,3,0,0,69115,976019,474967,501052,661349,4,244004.75
